Id,Area,Bedrooms,Bathrooms,Floors,YearBuilt,Location,Condition,Garage,Price,Location_ratio
1732,3131,2,4,3,1962,3,2,1,911525,1.635267833917078
1733,1572,1,2,2,1977,3,3,0,364096,0.6531850220870217
1734,3725,1,2,3,1911,1,2,1,86719,0.16177117261773252
1735,1816,5,3,1,1927,4,3,0,98737,0.1902580639704147
1736,4645,5,2,2,1943,1,3,0,502669,0.9377109234260427
1737,4183,5,4,2,1992,4,4,1,157271,0.30304825930189383
1738,3773,1,1,3,1942,3,4,1,744896,1.3363368732766472
1739,645,2,3,2,1916,1,1,1,231676,0.4321832376686286
1740,3540,4,4,2,1939,1,4,1,494049,0.9216306237458705
1741,1962,5,2,2,1948,4,3,1,981543,1.8913524907958794
1742,2084,2,2,1,1984,2,2,0,642127,1.1921841391223087
1743,982,3,4,1,1956,4,2,0,884363,1.7040946375428445
1744,3679,5,1,3,1986,2,1,1,352069,0.6536574192903462
1745,1749,4,1,1,1983,4,4,0,232075,0.4471894041335466
1746,1130,3,3,3,1963,3,1,0,492113,0.8828463942869751
1747,1161,3,2,1,1974,1,3,1,137745,0.256958338682752
1748,4003,4,4,3,1956,4,4,0,176298,0.3397117206503759
1749,3352,5,1,1,2020,3,1,0,667997,1.198380743537595
1750,2966,1,3,1,1997,4,2,1,354431,0.6829593351134635
1751,1487,4,2,3,1973,1,2,1,796086,1.4850697739199048
1752,2046,4,2,2,1973,4,1,0,476228,0.9176521191498895
1753,1149,4,3,2,2006,2,1,1,681540,1.2653589993528045
1754,1468,3,3,1,2023,1,1,0,747143,1.393768369366927
1755,3137,2,1,3,1969,2,3,1,421467,0.7825029512284363
1756,1600,1,4,2,1999,3,3,1,511531,0.9176821155222696
1757,940,5,2,3,1987,3,2,1,789126,1.4156851043116185
1758,1269,5,4,2,1975,4,3,1,489707,0.9436250416030452
1759,1843,2,2,3,1942,2,3,0,270013,0.5013108247384581
1760,4858,4,2,1,2018,2,4,1,501800,0.9316505940593909
1761,4229,1,4,3,1922,1,3,1,849235,1.5842173200569665
1762,4406,5,3,2,1926,2,4,0,230697,0.42831605639242587
1763,2077,5,1,1,1957,2,3,0,693107,1.2868344924207298
1764,4508,4,2,3,2020,1,2,0,929793,1.734495368970576
1765,3851,2,3,2,2008,1,1,0,63698,0.1188263258732726
1766,2849,1,2,1,1936,2,2,1,65376,0.12137821689363638
1767,4102,2,1,3,1905,4,3,0,526870,1.015235080710295
1768,1741,2,2,2,1964,1,1,1,325261,0.6067626861104982
1769,1625,1,1,3,1905,1,1,0,286591,0.5346251932297257
1770,3101,1,1,3,1949,2,1,1,481172,0.8933522910417402
1771,1690,5,2,1,1921,2,4,0,98786,0.18340780307841967
1772,4631,5,2,1,2004,1,2,1,687293,1.2821203489657311
1773,4948,1,1,2,1987,2,4,1,268850,0.49915157874226235
1774,572,3,3,1,1924,1,1,0,378624,0.7063094415435643
1775,2414,5,4,2,1978,4,2,1,737055,1.4202442583804855
1776,2972,3,1,3,1989,4,2,1,969015,1.867212066988985
1777,3546,1,2,3,1971,1,3,1,889665,1.6596380295777744
1778,1207,5,2,2,1950,1,4,1,423166,0.7894009390324542
1779,2304,2,3,3,1987,3,4,0,465718,0.8354939964084296
1780,4213,1,4,1,1947,3,3,1,493226,0.8848431064990919
1781,3064,4,1,3,2001,2,4,1,142529,0.26462181650197475
1782,2975,3,1,1,1969,2,1,0,517121,0.9600958287177885
1783,4110,1,4,2,2017,1,1,0,815784,1.5218156837922983
1784,4755,1,1,2,1998,1,4,0,489705,0.9135270481297837
1785,3323,5,4,3,2005,3,3,1,675207,1.2113154201318104
1786,2235,5,2,3,1964,3,2,1,919965,1.6504091196944952
1787,2085,5,4,1,1959,1,4,0,524381,0.9782138777944764
1788,566,4,1,1,1945,4,2,1,999453,1.9258635851749888
1789,3561,5,4,3,1935,4,3,0,522803,1.007398306794056
1790,2928,1,3,3,1957,2,2,1,536275,0.995657477738541
1791,4653,5,2,2,1975,1,3,0,772670,1.4413880688954368
1792,841,2,2,2,1937,1,3,1,259870,0.48477812968519185
1793,3274,5,4,2,1910,2,1,0,643695,1.1950953151515735
1794,3317,4,1,3,1911,3,1,1,648097,1.1626803185410783
1795,3161,2,3,3,1941,3,3,0,329373,0.5908922654461147
1796,1732,1,2,3,2013,4,4,1,994889,1.9170691332070238
1797,4374,1,2,2,1938,1,1,1,616464,1.1499913993083162
1798,2901,3,1,3,1970,3,3,1,669113,1.2003828377233294
1799,1994,2,1,1,1910,4,2,0,970764,1.8705822458873131
1800,4711,3,3,3,1935,4,2,1,147555,0.28432632781180855
1801,1161,2,4,3,1951,4,4,1,577433,1.1126658157795808
1802,4383,2,1,3,1930,3,2,1,147289,0.2642351707191931
1803,4119,4,4,3,1932,3,2,0,713162,1.279406356350041
1804,2368,3,3,3,1912,1,3,1,838695,1.564555329496756
1805,2834,4,4,1,1917,1,2,0,470129,0.8770087248653925
1806,3874,2,2,1,1940,4,2,1,107788,0.20769859525044368
1807,1516,1,4,3,1957,4,2,0,713515,1.3748846178621028
1808,4906,2,3,2,1955,3,2,0,706282,1.2670636968537579
1809,707,4,3,3,1923,3,3,1,777591,1.39499141575208
1810,3165,3,3,3,1972,1,2,0,201744,0.37634616922003056
1811,2993,3,4,3,1930,1,4,0,219598,0.4096521634763873
1812,1132,4,2,2,1954,2,1,1,881776,1.6371206341716091
1813,2602,3,1,2,2004,1,4,0,959251,1.7894482074831646
1814,3459,5,2,2,1909,3,1,0,462230,0.8292365550824069
1815,3583,1,4,1,1959,4,4,0,647640,1.2479489203621679
1816,2431,1,4,2,1901,2,1,0,534495,0.9923526988277683
1817,4219,1,1,1,2001,1,1,1,352468,0.6575163651590419
1818,3062,3,4,1,1914,1,1,0,557745,1.040453218691143
1819,2179,3,3,2,1902,3,1,0,930507,1.6693213749866198
1820,736,2,3,2,1942,2,3,1,276710,0.5137445912358989
1821,4943,2,3,2,1930,1,4,1,744058,1.3880134129268653
1822,2040,1,3,1,1969,4,1,0,913601,1.7604338545979201
1823,4443,5,3,3,1966,3,4,1,859816,1.5425023426535163
1824,863,2,4,2,1955,2,2,1,577800,1.0727535138451894
1825,2868,2,1,2,1962,1,1,1,973570,1.8161597864994505
1826,785,3,1,2,1974,1,4,1,736860,1.3745858030547216
1827,648,5,3,1,1914,2,3,1,173775,0.32263368270759396
1828,4537,1,4,1,2008,3,4,1,128743,0.23096380981540426
1829,2266,2,2,3,2015,2,1,1,397786,0.7385363953936007
1830,1512,5,2,2,1991,2,2,1,441731,0.8201254455250075
1831,3331,5,4,1,1909,3,4,1,654146,1.173532171345296
1832,3007,1,3,3,1937,1,2,0,629088,1.1735410168445684
1833,2023,5,1,2,1946,4,3,0,506356,0.9757062928770704
1834,3285,5,4,1,1956,3,4,0,674652,1.2103197550125608
1835,3056,5,2,2,1949,4,4,0,555533,1.0704663201401337
1836,4225,2,2,2,2013,1,3,0,314531,0.5867462573902839
1837,2101,1,2,1,1970,2,3,1,237232,0.44044905087663894
1838,2908,5,3,1,1914,4,3,1,778927,1.500928152509021
1839,840,5,2,1,1917,1,1,0,182871,0.3411392671476535
1840,3317,2,4,2,1981,1,1,0,169095,0.3154406350833783
1841,2996,1,4,2,2015,2,4,1,609836,1.1322321077696347
1842,2225,3,2,3,2004,2,4,0,140450,0.2607619089988869
1843,2189,2,4,2,1987,1,4,1,679957,1.2684353050615846
1844,3767,1,2,1,1901,1,2,0,916603,1.7098898988103124
1845,4906,5,2,2,2003,4,3,1,483595,0.9318477211761821
1846,761,1,1,3,1983,1,4,0,357558,0.6670115769191435
1847,1942,1,3,3,1997,1,3,1,647359,1.2076249095889333
1848,905,1,3,1,1942,4,1,0,687096,1.3239773815471003
1849,2690,3,1,1,1925,3,3,0,550884,0.9882810514462858
1850,4937,1,1,3,1970,4,2,1,128591,0.24778426227270015
1851,743,3,3,3,1937,4,2,1,798501,1.5386456377896847
1852,4607,5,2,3,1993,2,3,0,316441,0.5875098557886562
1853,1060,3,2,1,1941,4,2,0,683801,1.3176281880250922
1854,4637,5,3,3,1904,1,2,1,965100,1.8003593064192813
1855,3225,5,2,3,1910,1,1,1,922911,1.7216572457224386
1856,1093,3,1,1,1964,1,4,1,148752,0.27749150093097186
1857,2326,2,2,2,1933,3,2,0,186080,0.3338258835855186
1858,3729,4,2,2,2019,1,4,0,267885,0.49972982364535196
1859,3787,1,4,3,1900,3,3,1,427625,0.7671554894037909
1860,4573,4,4,2,1982,1,3,0,197892,0.3691604018919536
1861,633,1,4,2,1901,4,2,0,514764,0.9919078161344435
1862,3638,1,2,2,1984,2,3,1,203325,0.3774967258611512
1863,4419,5,3,2,1919,1,1,0,472418,0.8812787719614382
1864,572,1,1,3,1960,3,2,1,996740,1.7881427945240211
1865,4994,1,2,2,1986,3,2,1,641444,1.1507448950485244
1866,4725,3,3,2,1920,2,2,0,817248,1.5173168288040038
1867,3478,4,2,1,1987,1,3,0,110263,0.2056916570342029
1868,4861,3,1,3,1967,4,3,1,955428,1.8410310374340457
1869,2485,1,2,1,1911,1,2,1,673540,1.2564646225734564
1870,1292,5,1,1,1921,1,4,1,168632,0.31457692525136904
1871,4759,3,2,3,1919,2,3,0,911287,1.6919112692479077
1872,594,3,1,2,1981,1,3,1,66575,0.12419326580133008
1873,1633,2,2,1,1900,4,2,1,324348,0.6249918726786925
1874,737,1,1,3,1929,3,4,1,61952,0.1111413431851357
1875,3446,5,4,2,1996,2,2,1,569826,1.057948846971874
1876,3030,3,2,3,1923,4,3,0,133323,0.2569024363989953
1877,2460,3,2,1,1913,3,2,0,756502,1.3571579352118015
1878,1548,5,3,2,1935,2,2,1,214944,0.39906876303208794
1879,3029,1,3,2,1968,2,2,0,734736,1.364123616733401
1880,3464,2,1,3,1974,3,4,0,771444,1.3839637518096886
1881,1463,3,2,2,1923,3,2,0,192712,0.34572363326274974
1882,1036,2,1,1,1959,4,3,1,338581,0.6524176910091148
1883,4723,4,4,1,1994,1,2,0,177129,0.3304277728595388
1884,4179,1,3,1,1954,1,4,0,924113,1.7238995334504625
1885,4687,4,1,3,1976,1,1,1,828810,1.5461152178565585
1886,4224,4,1,2,1979,1,4,1,582191,1.0860563516356314
1887,1042,4,3,2,1923,1,2,0,264776,0.49393009606928984
1888,1345,1,2,2,1976,4,1,0,601151,1.1583684476323846
1889,4103,1,1,1,1923,2,2,1,355525,0.6600738889058687
1890,3536,5,3,2,1953,4,4,1,864980,1.6667451935255204
1891,2994,2,2,1,1925,4,1,1,493172,0.9503018111186015
1892,4985,2,4,2,1965,4,1,1,585755,1.1287016241225707
1893,3219,5,3,1,1979,2,2,0,370098,0.6871303737747956
1894,2384,5,1,2,1937,4,2,1,336045,0.6475310279524191
1895,4638,4,4,3,2009,4,4,0,859733,1.656634656830535
1896,4849,5,2,3,1964,2,2,0,961118,1.7844283691932517
1897,3701,3,2,1,2012,4,1,0,807902,1.5567605902329011
1898,3210,2,3,1,1974,1,3,1,921612,1.7192340079864126
1899,2453,5,3,2,1950,3,3,1,644191,1.1556729888910084
1900,4350,3,3,2,1934,4,4,0,416099,0.8017884902318845
1901,1189,3,2,3,1942,3,2,0,983708,1.7647635011293172
1902,2450,3,4,2,1928,4,4,0,594043,1.144671917266851
1903,956,3,2,1,1936,4,3,0,371961,0.7167382008011123
1904,2630,4,1,1,1980,1,3,0,838525,1.5642382006167526
1905,4476,3,2,1,1957,2,2,1,306094,0.568299435906766
1906,4744,4,1,1,1953,3,1,1,512753,0.9198743727758246
1907,1679,4,4,1,1938,2,2,1,932751,1.7317617043832023
1908,4785,3,3,3,1941,1,3,0,335084,0.6250871389826945
1909,4065,2,3,3,1927,1,1,0,749400,1.397978721614972
1910,1382,3,2,1,1928,3,4,1,703002,1.2611794056985532
1911,899,3,3,2,1942,2,3,1,141544,0.2627930483968562
1912,1108,3,4,1,1902,1,4,0,658725,1.2288277734131605
1913,2138,2,3,3,2015,4,1,1,405113,0.7806193733782332
1914,2648,1,2,1,1909,4,4,1,157001,0.30252799154743487
1915,1882,1,4,3,1958,4,3,1,137725,0.26538472771428506
1916,1903,4,1,3,2005,2,2,0,427928,0.7944985560275947
1917,1319,4,2,1,1913,4,4,0,160675,0.3096074868432946
1918,3792,2,1,1,1975,4,3,1,144266,0.27798869579545504
1919,1319,5,4,2,1946,1,3,0,321380,0.5995228203264207
1920,919,1,2,3,1941,1,1,1,909029,1.6957608744741612
1921,4719,4,2,2,1993,4,3,1,265196,0.5110108422647852
1922,3802,1,4,1,1931,4,2,0,184974,0.35642965782698977
1923,2008,2,3,3,1931,1,2,0,673944,1.2572182700294645
1924,1267,2,2,2,1941,3,4,0,346508,0.621632304758442
1925,2544,5,2,2,1931,2,4,1,681359,1.2650229516096303
1926,2639,5,1,2,1925,2,4,1,406554,0.7548152164552044
1927,3529,2,3,1,2014,1,4,1,201168,0.3752716619560191
1928,2049,4,1,1,1900,2,2,0,193092,0.3584979603589396
1929,2264,1,1,1,1955,1,1,1,632761,1.1803928661166416
1930,3145,3,3,3,2021,1,4,1,291472,0.5437305230138232
1931,4216,5,3,1,2005,1,1,1,356297,0.6646592268151184
1932,4981,3,4,3,1901,1,3,1,222349,0.41478405494044224
1933,2793,4,3,2,1980,3,3,0,350646,0.6290558403682704
1934,3208,5,2,2,1929,4,4,0,65675,0.12655031397811342
1935,1400,3,3,1,2019,4,3,0,991869,1.9112498420275201
1936,3584,4,4,2,2002,3,1,1,168384,0.3020794152067066
1937,2509,1,4,1,1970,2,1,1,128229,0.2380721881738574
1938,741,4,4,3,1951,2,3,1,663337,1.23156299344674
1939,2885,5,3,2,1990,4,4,0,757508,1.4596555042395545
1940,4768,2,3,1,1908,2,1,0,401301,0.745062405433694
1941,1171,1,1,2,1921,4,1,0,270319,0.5208824411762412
1942,663,3,1,2,1933,4,2,0,679999,1.310302047275267
1943,964,5,2,1,2009,3,4,0,684378,1.2277681134807077
1944,3542,2,1,2,1948,2,2,1,929753,1.7261955655211256
1945,2942,4,2,2,1900,3,3,0,776262,1.3926072014394983
1946,2855,2,4,2,1972,4,3,0,862897,1.66273142414575
1947,4778,5,1,2,1983,4,2,0,868718,1.673948011548363
1948,3057,5,3,3,1952,4,4,1,104795,0.20193133084638593
1949,1045,2,1,2,1982,1,1,0,420283,0.7840228063203967
1950,4335,4,2,2,1999,1,3,0,784543,1.4635367229676741
1951,1093,2,1,1,2023,1,4,0,153845,0.2869923090830736
1952,4304,5,4,3,1939,3,4,1,362130,0.6496580353763105
1953,1959,5,3,1,1944,4,3,1,387540,0.7467576502333928
1954,3993,3,2,1,1967,2,3,0,891610,1.6553786093449452
1955,3101,3,3,1,1908,3,4,0,847177,1.5198280878027135
1956,2944,1,3,3,2004,3,1,0,828520,1.4863575938750748
1957,3172,5,2,1,1921,3,2,0,303730,0.5448889489543722
1958,4700,3,3,1,1917,2,3,1,253426,0.4705151124952076
1959,516,2,3,1,1975,4,2,0,916069,1.7651894872571965
1960,3691,4,1,2,2005,1,4,1,972532,1.8142234348674298
1961,892,2,3,1,1942,4,2,0,279333,0.5382516765047333
1962,924,4,3,3,1938,4,1,1,622854,1.2001883405028375
1963,1071,3,3,3,1972,3,4,1,880154,1.5789885357981974
1964,4131,1,3,2,1905,3,1,0,923055,1.6559525525205874
1965,1620,2,2,3,1982,3,4,1,423218,0.7592493701595874
1966,741,2,4,3,1947,1,1,0,649262,1.2111748875809714
1967,4397,2,1,2,2010,1,4,1,526908,0.9829279053225269
1968,4595,4,3,1,1906,1,1,1,396228,0.7391490697999161
1969,2779,3,3,2,1979,4,4,0,220951,0.4257543726498384
1970,1288,2,2,1,1968,3,1,0,467983,0.8395573864896914
1971,1214,2,4,1,1915,2,4,1,298595,0.554376662282112
1972,3349,1,3,3,1900,4,1,1,953785,1.8378651118022826
1973,1275,1,2,2,2014,1,3,0,678705,1.2660997441335595
1974,4526,3,1,3,1936,2,2,0,904531,1.6793679623258966
1975,2747,3,1,3,2002,2,4,0,229729,0.42651885078252255
1976,578,5,3,1,1982,3,1,1,189570,0.340086912893953
1977,4426,1,3,3,2017,2,3,0,254739,0.47295285109624385
1978,1355,5,4,2,1936,1,4,0,337251,0.6291295994707378
1979,2648,4,4,3,1980,3,4,1,734153,1.3170640257521458
1980,1531,5,3,3,1963,2,4,0,970200,1.8012901681076545
1981,3771,2,2,1,1989,3,2,0,890271,1.5971383448278336
1982,4076,5,4,2,1985,2,1,0,663529,1.2319194639809359
1983,4682,3,3,3,1961,4,1,0,597685,1.1516897511992192
1984,3956,4,4,1,1971,4,4,1,581992,1.1214506331595004
1985,4006,2,3,3,1960,1,4,0,852874,1.5910057435530394
1986,907,5,1,2,1932,4,4,0,769148,1.482084825209562
1987,3211,4,3,3,1965,4,3,0,179576,0.34602815657302927
1988,3588,4,1,3,1929,4,4,0,59765,0.11516223090829004
1989,2168,2,4,1,2010,2,2,0,427972,0.7945802471916812
1990,647,5,3,3,1919,2,1,0,60002,0.11140075517088795
1991,4827,4,4,1,1959,3,2,1,834141,1.4964416184431863
1992,4397,4,1,2,1981,2,4,1,847822,1.574081048139938
1993,2450,1,3,3,2006,4,3,1,225508,0.4345353361945398
1994,865,4,4,2,2020,2,4,0,308446,0.5726661999506634
1995,2174,1,1,2,1973,1,4,0,527698,0.9844016218825427
1996,4994,5,4,3,1923,3,4,0,295620,0.5303396802748872
1997,3046,5,2,1,2019,3,4,1,580929,1.0421815172262026
1998,1062,5,1,2,1903,2,4,0,476925,0.885467237090026
1999,4062,3,1,2,1936,4,1,1,161119,0.3104630382617382
2000,2989,5,1,3,1903,3,2,0,482525,0.8656456066052364
